|target.n.bnc.22|     target%1:10:00::
|right.n.Sports.112|     right%1:07:00::
|right.n.bnc.1431|     right%1:07:00::
|right.n.Finance.284|     right%1:07:00::
|right.n.Sports.114|     right%1:07:00::
|right.n.bnc.1456|     right%1:07:00::
|right.n.Finance.291|     right%1:07:00::
|right.n.Sports.117|     right%1:07:00::
|right.n.bnc.1483|     right%1:07:00::
|right.n.Finance.293|     right%1:07:00::
|right.n.Sports.122|     right%1:07:00::
|right.n.bnc.1531|     right%1:07:00::
|right.n.Finance.314|     right%1:07:00::
|right.n.Sports.127|     right%1:07:00::
|right.n.bnc.1655|     not found
|right.n.Finance.323|     right%1:07:00::
|right.n.Sports.133|     right%1:07:00::
|right.n.bnc.1696|     right%1:07:00::
|right.n.Finance.335|     right%1:07:00::
|right.n.Sports.142|     right%1:07:00::
|right.n.bnc.1749|     right%1:07:00::
|right.n.Finance.352|     right%1:07:00::
|right.n.Sports.150|     right%1:07:00::
|right.n.bnc.1807|     right%1:07:00::
|right.n.Finance.399|     right%1:07:00::
|right.n.Sports.152|     right%1:07:00::
|right.n.bnc.1864|     right%1:07:00::
|right.n.Finance.413|     right%1:07:00::
|right.n.Sports.155|     right%1:07:00::
|right.n.bnc.1884|     right%1:07:00::
|right.n.Finance.423|     right%1:07:00::
|right.n.Sports.168|     right%1:07:00::
|right.n.bnc.1993|     right%1:07:00::
|right.n.Finance.424|     right%1:07:00::
|right.n.Sports.181|     right%1:07:00::
|right.n.bnc.2273|     right%1:07:00::
|right.n.Finance.464|     right%1:07:00::
|right.n.Sports.195|     right%1:07:00::
|right.n.bnc.2358|     right%1:07:00::
|right.n.Finance.493|     right%1:07:00::
|right.n.Sports.196|     right%1:07:00::
|right.n.bnc.2403|     right%1:07:00::
|right.n.Finance.519|     right%1:07:00::
|right.n.Sports.202|     right%1:07:00::
|right.n.bnc.2432|     right%1:07:00::
|right.n.Finance.533|     right%1:07:00::
|right.n.Sports.212|     right%1:07:00::
|right.n.bnc.2452|     right%1:07:00::
|right.n.Finance.566|     right%1:07:00::
|right.n.Sports.217|     right%1:07:00::
|right.n.bnc.2696|     right%1:07:00::
|right.n.Finance.570|     right%1:07:00::
|right.n.Sports.220|     right%1:07:00::
|right.n.bnc.2706|     right%1:07:00::
|right.n.Finance.593|     right%1:07:00::
|right.n.Sports.221|     right%1:07:00::
|right.n.bnc.3041|     right%1:07:00::
|right.n.Finance.602|     right%1:07:00::
|right.n.Sports.227|     right%1:07:00::
|right.n.bnc.3174|     right%1:07:00::
|right.n.Finance.603|     right%1:07:00::
|right.n.Sports.228|     right%1:07:00::
|right.n.bnc.3243|     right%1:07:00::
|right.n.Finance.612|     right%1:07:00::
|right.n.Sports.231|     right%1:07:00::
|right.n.bnc.3417|     right%1:07:00::
|right.n.Finance.619|     right%1:07:00::
|right.n.Sports.247|     right%1:07:00::
|right.n.bnc.3703|     right%1:07:00::
|right.n.Finance.623|     right%1:07:00::
|right.n.Sports.253|     right%1:07:00::
|right.n.bnc.3852|     right%1:07:00::
|right.n.Finance.629|     right%1:07:00::
|right.n.Sports.258|     right%1:07:00::
|right.n.bnc.3913|     right%1:07:00::
|right.n.Finance.659|     right%1:07:00::
|right.n.Sports.267|     right%1:07:00::
|right.n.bnc.3926|     right%1:07:00::
|right.n.Finance.713|     right%1:07:00::
|right.n.Sports.273|     right%1:07:00::
|right.n.bnc.3935|     right%1:07:00::
|right.n.Finance.715|     right%1:07:00::
|right.n.Sports.289|     right%1:07:00::
|right.n.bnc.4001|     right%1:07:00::
|right.n.Finance.738|     right%1:07:00::
|right.n.Sports.295|     right%1:07:00::
|right.n.bnc.4089|     right%1:07:00::
|right.n.Finance.740|     right%1:07:00::
|right.n.Sports.315|     right%1:07:00::
|right.n.bnc.4152|     right%1:07:00::
|right.n.Finance.744|     right%1:07:00::
|right.n.Sports.325|     right%1:07:00::
|right.n.bnc.4230|     right%1:07:00::
|right.n.Finance.752|     right%1:07:00::
|right.n.Sports.339|     right%1:07:00::
|right.n.bnc.4486|     right%1:07:00::
|right.n.Finance.766|     right%1:07:00::
|right.n.Sports.348|     right%1:07:00::
|right.n.bnc.4605|     right%1:07:00::
|right.n.Finance.802|     right%1:07:00::
|right.n.Sports.351|     right%1:07:00::
|right.n.bnc.4660|     right%1:07:00::
|right.n.Finance.828|     right%1:07:00::
|right.n.Sports.354|     right%1:07:00::
|right.n.bnc.4676|     right%1:07:00::
|right.n.Finance.843|     right%1:07:00::
|right.n.Sports.359|     right%1:07:00::
|right.n.bnc.4871|     right%1:07:00::
|right.n.Finance.863|     right%1:07:00::
|right.n.Sports.368|     right%1:07:00::
|right.n.bnc.5073|     right%1:07:00::
|right.n.Finance.896|     right%1:07:00::
|right.n.Sports.370|     right%1:07:00::
|right.n.bnc.5239|     right%1:07:00::
|right.n.Finance.902|     right%1:07:00::
|right.n.Sports.375|     right%1:07:00::
|right.n.bnc.5291|     right%1:07:00::
|right.n.Finance.913|     right%1:07:00::
|right.n.Sports.379|     right%1:07:00::
|right.n.bnc.5435|     right%1:07:00::
|right.n.Finance.915|     right%1:07:00::
|right.n.Sports.392|     right%1:07:00::
|right.n.bnc.5557|     right%1:07:00::
|right.n.Finance.925|     right%1:07:00::
|right.n.Sports.397|     right%1:07:00::
|right.n.bnc.5893|     right%1:07:00::
|right.n.Finance.936|     right%1:07:00::
|right.n.Sports.422|     right%1:07:00::
|right.n.bnc.5952|     right%1:07:00::
|right.n.Finance.950|     right%1:07:00::
|right.n.Sports.438|     right%1:07:00::
|right.n.bnc.5962|     right%1:07:00::
|right.n.Finance.961|     right%1:07:00::
|right.n.Sports.445|     right%1:07:00::
|right.n.bnc.6009|     right%1:07:00::
|right.n.Finance.970|     right%1:07:00::
|right.n.Sports.448|     right%1:07:00::
|right.n.bnc.6176|     right%1:07:00::
|right.n.Finance.992|     right%1:07:00::
|right.n.Sports.450|     right%1:07:00::
|right.n.bnc.6325|     right%1:07:00::
|right.n.Finance.996|     right%1:07:00::
|right.n.Sports.453|     right%1:07:00::
|right.n.bnc.6452|     right%1:07:00::
|right.n.Finance.1005|     right%1:07:00::
|right.n.Sports.456|     right%1:07:00::
|right.n.bnc.6492|     right%1:07:00::
|right.n.Finance.1011|     right%1:07:00::
|right.n.Sports.466|     right%1:07:00::
|right.n.bnc.6553|     right%1:07:00::
|right.n.Finance.1031|     right%1:07:00::
|right.n.Sports.467|     right%1:07:00::
|right.n.bnc.6870|     right%1:07:00::
|right.n.Finance.1037|     right%1:07:00::
|right.n.Sports.479|     right%1:07:00::
|right.n.bnc.7164|     right%1:07:00::
|right.n.Finance.1038|     right%1:07:00::
|right.n.Sports.484|     right%1:07:00::
|right.n.bnc.7195|     right%1:07:00::
|right.n.Finance.1042|     right%1:07:00::
|right.n.Sports.490|     right%1:07:00::
|right.n.bnc.7207|     right%1:07:00::
|right.n.Finance.1053|     right%1:07:00::
|right.n.Sports.495|     right%1:07:00::
|right.n.bnc.7358|     right%1:07:00::
|right.n.Finance.1090|     right%1:07:00::
|right.n.Sports.497|     right%1:07:00::
|right.n.bnc.7481|     right%1:07:00::
|right.n.Finance.1121|     right%1:07:00::
|right.n.Sports.498|     right%1:07:00::
|right.n.bnc.7499|     right%1:07:00::
|right.n.Finance.1124|     right%1:07:00::
|right.n.Sports.537|     right%1:07:00::
|right.n.bnc.7663|     right%1:07:00::
|right.n.Finance.1136|     right%1:07:00::
|right.n.Sports.547|     right%1:07:00::
|right.n.bnc.7799|     right%1:07:00::
|right.n.Finance.1142|     right%1:07:00::
|right.n.Sports.549|     right%1:07:00::
|right.n.bnc.7819|     right%1:07:00::
|right.n.Finance.1149|     right%1:07:00::
|right.n.Sports.551|     right%1:07:00::
|right.n.bnc.7981|     right%1:07:00::
|right.n.Finance.1151|     right%1:07:00::
|right.n.Sports.553|     right%1:07:00::
|right.n.bnc.8062|     right%1:07:00::
|right.n.Finance.1156|     right%1:07:00::
|right.n.Sports.556|     right%1:07:00::
|right.n.bnc.8204|     right%1:07:00::
|right.n.Finance.1157|     right%1:07:00::
|right.n.Sports.567|     right%1:07:00::
|right.n.bnc.8309|     right%1:07:00::
|right.n.Finance.1159|     right%1:07:00::
|right.n.Sports.569|     right%1:07:00::
|right.n.bnc.8314|     right%1:07:00::
|right.n.Finance.1167|     right%1:07:00::
|right.n.Sports.570|     right%1:07:00::
|right.n.bnc.8602|     right%1:07:00::
|right.n.Finance.1176|     right%1:07:00::
|right.n.Sports.583|     right%1:07:00::
|right.n.bnc.8606|     right%1:07:00::
|right.n.Finance.1185|     right%1:07:00::
|right.n.Sports.584|     right%1:07:00::
|right.n.bnc.8636|     right%1:07:00::
|right.n.Finance.1186|     right%1:07:00::
|right.n.Sports.593|     right%1:07:00::
|right.n.bnc.8764|     right%1:07:00::
|right.n.Finance.1189|     right%1:07:00::
|right.n.Sports.604|     right%1:07:00::
|right.n.bnc.8814|     right%1:07:00::
|right.n.Finance.1219|     right%1:07:00::
|right.n.Sports.610|     right%1:07:00::
|right.n.bnc.8835|     right%1:07:00::
|right.n.Finance.1229|     right%1:07:00::
|right.n.Sports.612|     right%1:07:00::
|right.n.bnc.8851|     right%1:07:00::
|right.n.Finance.1238|     right%1:07:00::
|right.n.Sports.628|     right%1:07:00::
|right.n.bnc.8899|     right%1:07:00::
|right.n.Finance.1244|     right%1:07:00::
|right.n.Sports.640|     right%1:07:00::
|right.n.bnc.8915|     right%1:07:00::
|right.n.Finance.1250|     right%1:07:00::
|right.n.Sports.645|     right%1:07:00::
|right.n.bnc.8963|     right%1:07:00::
|right.n.Finance.1251|     right%1:07:00::
|right.n.Sports.646|     right%1:07:00::
|right.n.bnc.9084|     right%1:07:00::
|right.n.Finance.1258|     right%1:07:00::
|right.n.Sports.661|     right%1:07:00::
|right.n.bnc.9188|     right%1:07:00::
|right.n.Finance.1269|     right%1:07:00::
|right.n.Sports.672|     right%1:07:00::
|right.n.bnc.9267|     right%1:07:00::
|right.n.Finance.1277|     right%1:07:00::
|right.n.Sports.675|     right%1:07:00::
|right.n.bnc.9374|     right%1:07:00::
|right.n.Finance.1278|     right%1:07:00::
|right.n.Sports.679|     right%1:07:00::
|right.n.bnc.9511|     right%1:07:00::
|right.n.Finance.1283|     right%1:07:00::
|right.n.Sports.683|     right%1:07:00::
|right.n.bnc.9532|     right%1:07:00::
|right.n.Finance.1297|     right%1:07:00::
|right.n.Sports.690|     right%1:07:00::
|right.n.bnc.9876|     right%1:07:00::
|right.n.Finance.1301|     right%1:07:00::
|right.n.Sports.692|     right%1:07:00::
|right.n.bnc.10206|     right%1:07:00::
|right.n.Finance.1310|     right%1:07:00::
|right.n.Sports.705|     right%1:07:00::
|right.n.bnc.10212|     right%1:07:00::
|right.n.Finance.1318|     right%1:07:00::
|right.n.Sports.712|     right%1:07:00::
|coach.n.bnc.1|     coach%1:18:01::
|coach.n.Finance.1|     not found
|coach.n.Sports.2|     coach%1:18:01::
|coach.n.bnc.58|     coach%1:18:01::
|coach.n.Finance.2|     not found
|coach.n.Sports.134|     coach%1:18:01::
|coach.n.bnc.80|     coach%1:18:01::
|coach.n.Finance.3|     not found
|coach.n.Sports.157|     coach%1:18:01::
|coach.n.bnc.83|     coach%1:18:01::
|coach.n.Finance.4|     coach%1:18:01::
|coach.n.Sports.270|     coach%1:18:01::
|coach.n.bnc.112|     coach%1:18:01::
|coach.n.Finance.5|     coach%1:18:01::
|coach.n.Sports.326|     coach%1:18:01::
|coach.n.bnc.123|     coach%1:18:01::
|coach.n.Finance.6|     coach%1:18:01::
|coach.n.Sports.341|     coach%1:18:01::
|coach.n.bnc.143|     coach%1:18:01::
|coach.n.Finance.7|     not found
|coach.n.Sports.439|     coach%1:18:01::
|coach.n.bnc.156|     coach%1:18:01::
|coach.n.Finance.8|     not found
|coach.n.Sports.466|     coach%1:18:01::
|coach.n.bnc.163|     coach%1:18:01::
|coach.n.Finance.9|     not found
|coach.n.Sports.532|     coach%1:18:01::
|coach.n.bnc.190|     coach%1:18:01::
|coach.n.Finance.10|     coach%1:18:01::
|coach.n.Sports.750|     coach%1:18:01::
|coach.n.bnc.207|     coach%1:18:01::
|coach.n.Finance.11|     not found
|coach.n.Sports.768|     coach%1:18:01::
|coach.n.bnc.268|     coach%1:18:01::
|coach.n.Finance.12|     coach%1:18:01::
|coach.n.Sports.869|     coach%1:18:01::
|coach.n.bnc.281|     coach%1:18:01::
|coach.n.Finance.13|     coach%1:18:01::
|coach.n.Sports.939|     coach%1:18:01::
|coach.n.bnc.317|     coach%1:18:01::
|coach.n.Finance.14|     coach%1:18:01::
|coach.n.Sports.951|     not found
|coach.n.bnc.346|     coach%1:18:01::
|coach.n.Finance.15|     not found
|coach.n.Sports.1131|     coach%1:18:01::
|coach.n.bnc.348|     coach%1:18:01::
|coach.n.Finance.16|     not found
|coach.n.Sports.1242|     coach%1:18:01::
|coach.n.bnc.352|     coach%1:18:01::
|coach.n.Finance.17|     not found
|coach.n.Sports.1305|     coach%1:18:01::
|coach.n.bnc.382|     coach%1:18:01::
|coach.n.Finance.18|     not found
|coach.n.Sports.1445|     coach%1:18:01::
|coach.n.bnc.390|     coach%1:18:01::
|coach.n.Finance.19|     not found
|coach.n.Sports.1469|     coach%1:18:01::
|coach.n.bnc.417|     coach%1:18:01::
|coach.n.Finance.20|     coach%1:18:01::
|coach.n.Sports.1506|     coach%1:18:01::
|coach.n.bnc.435|     coach%1:18:01::
|coach.n.Finance.21|     coach%1:18:01::
|coach.n.Sports.1567|     coach%1:18:01::
|coach.n.bnc.543|     coach%1:18:01::
|coach.n.Finance.22|     not found
|coach.n.Sports.1702|     coach%1:18:01::
|coach.n.bnc.551|     coach%1:18:01::
|coach.n.Finance.23|     not found
|coach.n.Sports.1737|     coach%1:18:01::
|coach.n.bnc.558|     coach%1:18:01::
|coach.n.Finance.24|     not found
|coach.n.Sports.1791|     not found
|coach.n.bnc.566|     coach%1:18:01::
|coach.n.Finance.25|     not found
|coach.n.Sports.1847|     coach%1:18:01::
|coach.n.bnc.600|     coach%1:18:01::
|coach.n.Finance.26|     not found
|coach.n.Sports.1918|     coach%1:18:01::
|coach.n.bnc.632|     coach%1:18:01::
|coach.n.Finance.27|     not found
|coach.n.Sports.1939|     coach%1:18:01::
|coach.n.bnc.719|     coach%1:18:01::
|coach.n.Finance.28|     not found
|coach.n.Sports.1946|     coach%1:18:01::
|coach.n.bnc.721|     coach%1:18:01::
|coach.n.Finance.29|     not found
|coach.n.Sports.1962|     coach%1:18:01::
|coach.n.bnc.754|     coach%1:18:01::
|coach.n.Finance.30|     not found
|coach.n.Sports.1989|     coach%1:18:01::
|coach.n.bnc.771|     coach%1:18:01::
|coach.n.Finance.31|     not found
|coach.n.Sports.2093|     coach%1:18:01::
|coach.n.bnc.779|     coach%1:18:01::
|coach.n.Finance.32|     not found
|coach.n.Sports.2179|     coach%1:18:01::
|coach.n.bnc.789|     coach%1:18:01::
|coach.n.Finance.33|     coach%1:18:01::
|coach.n.Sports.2210|     coach%1:18:01::
|coach.n.bnc.854|     coach%1:18:01::
|coach.n.Finance.34|     coach%1:18:01::
|coach.n.Sports.2265|     coach%1:18:01::
|coach.n.bnc.855|     coach%1:18:01::
|coach.n.Finance.35|     coach%1:18:01::
|coach.n.Sports.2447|     coach%1:18:01::
|coach.n.bnc.912|     coach%1:18:01::
|coach.n.Finance.36|     coach%1:18:01::
|coach.n.Sports.2521|     not found
|coach.n.bnc.915|     coach%1:18:01::
|coach.n.Finance.37|     coach%1:18:01::
|coach.n.Sports.2556|     coach%1:18:01::
|coach.n.bnc.944|     coach%1:18:01::
|coach.n.Finance.38|     coach%1:18:01::
|coach.n.Sports.2564|     coach%1:18:01::
|coach.n.bnc.953|     coach%1:18:01::
|coach.n.Finance.39|     not found
|coach.n.Sports.2586|     coach%1:18:01::
|coach.n.bnc.957|     coach%1:18:01::
|coach.n.Finance.40|     not found
|coach.n.Sports.2623|     coach%1:18:01::
|coach.n.bnc.958|     coach%1:18:01::
|coach.n.Finance.42|     coach%1:18:01::
|coach.n.Sports.2631|     coach%1:18:01::
|coach.n.bnc.965|     coach%1:18:01::
|coach.n.Finance.43|     coach%1:18:01::
|coach.n.Sports.2675|     coach%1:18:01::
|coach.n.bnc.999|     coach%1:18:01::
|coach.n.Finance.44|     not found
|coach.n.Sports.2724|     coach%1:18:01::
|coach.n.bnc.1020|     coach%1:18:01::
|coach.n.Finance.45|     not found
|coach.n.Sports.2725|     not found
|coach.n.bnc.1021|     coach%1:18:01::
|coach.n.Finance.46|     coach%1:18:01::
|coach.n.Sports.2759|     coach%1:18:01::
|coach.n.bnc.1028|     coach%1:18:01::
|coach.n.Finance.47|     not found
|coach.n.Sports.2803|     coach%1:18:01::
|coach.n.bnc.1073|     coach%1:18:01::
|coach.n.Finance.48|     coach%1:18:01::
|coach.n.Sports.2868|     not found
|coach.n.bnc.1085|     not found
|coach.n.Finance.49|     not found
|coach.n.Sports.2916|     coach%1:18:01::
|coach.n.bnc.1142|     coach%1:18:01::
|coach.n.Finance.50|     coach%1:18:01::
|coach.n.Sports.2960|     coach%1:18:01::
|coach.n.bnc.1170|     coach%1:18:01::
|coach.n.Finance.51|     not found
|coach.n.Sports.3067|     not found
|coach.n.bnc.1178|     coach%1:18:01::
|coach.n.Finance.52|     not found
|coach.n.Sports.3068|     coach%1:18:01::
|coach.n.bnc.1186|     coach%1:18:01::
|coach.n.Finance.53|     coach%1:18:01::
|coach.n.Sports.3190|     coach%1:18:01::
|coach.n.bnc.1196|     coach%1:18:01::
|coach.n.Finance.54|     coach%1:18:01::
|coach.n.Sports.3196|     coach%1:18:01::
|coach.n.bnc.1204|     coach%1:18:01::
|coach.n.Finance.56|     not found
|coach.n.Sports.3300|     coach%1:18:01::
|coach.n.bnc.1245|     coach%1:18:01::
|coach.n.Finance.57|     not found
|coach.n.Sports.3319|     coach%1:18:01::
|coach.n.bnc.1262|     coach%1:18:01::
|coach.n.Finance.58|     coach%1:18:01::
|coach.n.Sports.3362|     coach%1:18:01::
|coach.n.bnc.1269|     coach%1:18:01::
|coach.n.Finance.59|     coach%1:18:01::
|coach.n.Sports.3588|     not found
|coach.n.bnc.1299|     coach%1:18:01::
|coach.n.Finance.60|     coach%1:18:01::
|coach.n.Sports.3704|     coach%1:18:01::
|coach.n.bnc.1307|     coach%1:18:01::
|coach.n.Sports.3717|     coach%1:18:01::
|coach.n.bnc.1327|     coach%1:18:01::
|coach.n.Sports.3735|     coach%1:18:01::
|coach.n.bnc.1373|     coach%1:18:01::
